,MLP Regression,Multilinear Regression,KNN Regression,Random Forests Regression
"measuring CO,measuring NO2,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.17745149, -0.55114554, -1.211836  ]), 'Test RMSE': array([-0.07602186, -0.05648982, -0.07764149]), 'Test MAE': array([-0.05316902, -0.04574671, -0.0583743 ]), 'Test MSE': array([-0.00577932, -0.0031911 , -0.0060282 ]), 'AIC': array([-1834.94182374, -2047.56548891, -1819.84777747]), 'BIC': array([-1815.53915881, -2028.16282397, -1800.44511253])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.09149848, -0.30609893, -0.78854352]), 'Test RMSE': array([-0.07319451, -0.05183606, -0.06981796]), 'Test MAE': array([-0.05230767, -0.04320466, -0.05275139]), 'Test MSE': array([-0.00535744, -0.00268698, -0.00487455]), 'AIC': array([-1862.07852649, -2109.12320893, -1895.89461207]), 'BIC': array([-1842.67586155, -2089.720544  , -1876.49194714])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=15))]), 'Best Parameters': {'knn_regressor__n_neighbors': 15}, 'Test R2': array([-0.2152656 , -0.7279315 , -1.45117854]), 'Test RMSE': array([-0.07723294, -0.05962209, -0.0817344 ]), 'Test MAE': array([-0.05298683, -0.04777547, -0.06042262]), 'Test MSE': array([-0.00596493, -0.00355479, -0.00668051]), 'AIC': array([-1823.62533599, -2008.92607823, -1783.06470715]), 'BIC': array([-1804.22267106, -1989.5234133 , -1763.66204221])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.17011913, -0.56415556, -0.89947123]), 'Test RMSE': array([-0.07578478, -0.05672623, -0.07195049]), 'Test MAE': array([-0.05329977, -0.04551604, -0.05338141]), 'Test MSE': array([-0.00574333, -0.00321786, -0.00517687]), 'AIC': array([-1837.17817455, -2044.57533541, -1874.35234342]), 'BIC': array([-1817.77550961, -2025.17267047, -1854.94967848])}"
"measuring CO,measuring NO2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.23480327, -0.41018272, -1.30820085]), 'Test RMSE': array([-0.0778513 , -0.05386189, -0.07931479]), 'Test MAE': array([-0.0555866 , -0.04285146, -0.06044008]), 'Test MSE': array([-0.00606082, -0.0029011 , -0.00629084]), 'AIC': array([-1817.91559062, -2081.67373598, -1804.58071499]), 'BIC': array([-1798.51292569, -2062.27107104, -1785.17805005])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.02772337, -0.47796845, -1.07419586]), 'Test RMSE': array([-0.07102399, -0.05514124, -0.07518692]), 'Test MAE': array([-0.05038725, -0.04661377, -0.05872654]), 'Test MSE': array([-0.00504441, -0.00304056, -0.00565307]), 'AIC': array([-1883.63208449, -2064.86592523, -1842.84906202]), 'BIC': array([-1864.22941956, -2045.4632603 , -1823.44639709])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.17940957, -0.51183744, -1.07817747]), 'Test RMSE': array([-0.07608504, -0.05576946, -0.07525905]), 'Test MAE': array([-0.05119298, -0.0451255 , -0.05546541]), 'Test MSE': array([-0.00578893, -0.00311023, -0.00566392]), 'AIC': array([-1834.34697222, -2056.75461653, -1842.16250733]), 'BIC': array([-1814.94430728, -2037.3519516 , -1822.75984239])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=4, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.01917504, -0.34938543, -0.91382536]), 'Test RMSE': array([-0.070728  , -0.05268803, -0.07222184]), 'Test MAE': array([-0.04864076, -0.04216093, -0.05436807]), 'Test MSE': array([-0.00500245, -0.00277603, -0.00521599]), 'AIC': array([-1886.62228516, -2097.45080776, -1871.6571416 ]), 'BIC': array([-1867.21962023, -2078.04814283, -1852.25447667])}"
"measuring CO,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.27351271, -0.38949587, -0.64966484]), 'Test RMSE': array([-0.07906215, -0.05346537, -0.06705254]), 'Test MAE': array([-0.05797414, -0.04302755, -0.05085026]), 'Test MSE': array([-0.00625082, -0.00285855, -0.00449604]), 'AIC': array([-1806.86508542, -2086.96436134, -1924.83156436]), 'BIC': array([-1787.46242048, -2067.56169641, -1905.42889943])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.01183994, -0.38702597, -0.80798347]), 'Test RMSE': array([-0.0696435 , -0.05341783, -0.07019637]), 'Test MAE': array([-0.04824995, -0.04512329, -0.05346219]), 'Test MSE': array([-0.00485022, -0.00285346, -0.00492753]), 'AIC': array([-1897.68595739, -2087.60129212, -1892.02445249]), 'BIC': array([-1878.28329246, -2068.19862719, -1872.62178756])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.06866561, -0.37283781, -0.70141802]), 'Test RMSE': array([-0.0724249 , -0.05314391, -0.06809621]), 'Test MAE': array([-0.05086855, -0.0436335 , -0.0508356 ]), 'Test MSE': array([-0.00524537, -0.00282428, -0.00463709]), 'AIC': array([-1869.64690776, -2091.2822006 , -1913.77298171]), 'BIC': array([-1850.24424283, -2071.87953567, -1894.37031678])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.06756237, -0.3843002 , -0.75372748]), 'Test RMSE': array([-0.0723875 , -0.05336531, -0.06913508]), 'Test MAE': array([-0.05216202, -0.0439401 , -0.05246905]), 'Test MSE': array([-0.00523995, -0.00284786, -0.00477966]), 'AIC': array([-1870.01668018, -2088.30552263, -1902.93221228]), 'BIC': array([-1850.61401525, -2068.90285769, -1883.52954735])}"
"measuring CO,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.49607951, -0.5863713 , -0.93663895]), 'Test RMSE': array([-0.08569279, -0.05712765, -0.07265102]), 'Test MAE': array([-0.06419694, -0.04617473, -0.05618738]), 'Test MSE': array([-0.00734325, -0.00326357, -0.00527817]), 'AIC': array([-1749.20237192, -2039.5264234 , -1867.41486959]), 'BIC': array([-1729.79970699, -2020.12375846, -1848.01220466])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.02601182, -0.30664276, -0.78049571]), 'Test RMSE': array([-0.07096483, -0.05184685, -0.06966071]), 'Test MAE': array([-0.04940013, -0.04354911, -0.05271269]), 'Test MSE': array([-0.00503601, -0.0026881 , -0.00485261]), 'AIC': array([-1884.2287888 , -2108.97417569, -1897.5091216 ]), 'BIC': array([-1864.82612387, -2089.57151076, -1878.10645666])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.18793183, -0.37818398, -0.84264018]), 'Test RMSE': array([-0.07635944, -0.05324729, -0.07086596]), 'Test MAE': array([-0.05484636, -0.04351116, -0.05217526]), 'Test MSE': array([-0.00583076, -0.00283527, -0.00502198]), 'AIC': array([-1831.7694125 , -2089.89077003, -1885.22699651]), 'BIC': array([-1812.36674757, -2070.4881051 , -1865.82433158])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.20338146, -0.5411548 , -0.77427599]), 'Test RMSE': array([-0.07685438, -0.05630761, -0.06953893]), 'Test MAE': array([-0.05627761, -0.04535495, -0.05183842]), 'Test MSE': array([-0.0059066 , -0.00317055, -0.00483566]), 'AIC': array([-1827.14346525, -2049.87878112, -1898.76189381]), 'BIC': array([-1807.74080032, -2030.47611618, -1879.35922888])}"
"measuring CO,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.22124086, -0.39243999, -1.06820961]), 'Test RMSE': array([-0.07742258, -0.05352198, -0.07507834]), 'Test MAE': array([-0.05649683, -0.04242319, -0.05835953]), 'Test MSE': array([-0.00599426, -0.0028646 , -0.00563676]), 'AIC': array([-1821.86942285, -2086.20661794, -1843.8837646 ]), 'BIC': array([-1802.46675792, -2066.80395301, -1824.48109967])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.01549605, -0.45935614, -1.04889323]), 'Test RMSE': array([-0.06951455, -0.05479294, -0.07472692]), 'Test MAE': array([-0.04730614, -0.04633341, -0.05835676]), 'Test MSE': array([-0.00483227, -0.00300227, -0.00558411]), 'AIC': array([-1899.01298148, -2069.40290708, -1847.24307594]), 'BIC': array([-1879.61031655, -2050.00024215, -1827.84041101])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([ 0.03138736, -0.29930474, -0.87898544]), 'Test RMSE': array([-0.06895123, -0.05170106, -0.07156145]), 'Test MAE': array([-0.04802263, -0.04191152, -0.05335295]), 'Test MSE': array([-0.00475427, -0.002673  , -0.00512104]), 'AIC': array([-1904.83876449, -2110.99034611, -1878.23434522]), 'BIC': array([-1885.43609955, -2091.58768118, -1858.83168028])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.01492823, -0.25274807, -0.9726393 ]), 'Test RMSE': array([-0.07058048, -0.05076633, -0.07332317]), 'Test MAE': array([-0.04816498, -0.04146508, -0.05532518]), 'Test MSE': array([-0.0049816 , -0.00257722, -0.00537629]), 'AIC': array([-1888.11715572, -2124.05366298, -1860.82107377]), 'BIC': array([-1868.71449079, -2104.65099805, -1841.41840884])}"
"measuring CO,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.29815987, -0.61592057, -1.72957521]), 'Test RMSE': array([-0.07982355, -0.05765725, -0.08625116]), 'Test MAE': array([-0.05769497, -0.0462862 , -0.06518877]), 'Test MSE': array([-0.0063718 , -0.00332436, -0.00743926]), 'AIC': array([-1800.00266213, -2032.91931806, -1744.55212412]), 'BIC': array([-1780.5999972 , -2013.51665313, -1725.14945918])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.0827518 , -0.30457506, -0.91715233]), 'Test RMSE': array([-0.07290065, -0.05180581, -0.07228459]), 'Test MAE': array([-0.05205314, -0.04326309, -0.05560558]), 'Test MSE': array([-0.00531451, -0.00268384, -0.00522506]), 'AIC': array([-1864.95890094, -2109.54114349, -1871.03533952]), 'BIC': array([-1845.55623601, -2090.13847856, -1851.63267458])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.26227653, -0.54340927, -1.06255981]), 'Test RMSE': array([-0.07871259, -0.05634877, -0.07497573]), 'Test MAE': array([-0.05626354, -0.0457239 , -0.05488101]), 'Test MSE': array([-0.00619567, -0.00317518, -0.00562136]), 'AIC': array([-1810.03772971, -2049.35546434, -1844.86306399]), 'BIC': array([-1790.63506478, -2029.95279941, -1825.46039906])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.14541625, -0.49395139, -1.03924249]), 'Test RMSE': array([-0.07498055, -0.05543859, -0.07455072]), 'Test MAE': array([-0.05257324, -0.04449951, -0.0562104 ]), 'Test MSE': array([-0.00562208, -0.00307344, -0.00555781]), 'AIC': array([-1844.81698119, -2061.01524947, -1848.9333199 ]), 'BIC': array([-1825.41431626, -2041.61258454, -1829.53065497])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,measuring PM10,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200, 50)}, 'Test R2': array([-0.10017394, -0.26927797, -0.59881557]), 'Test RMSE': array([-0.07348482, -0.05110016, -0.06601104]), 'Test MAE': array([-0.0509541 , -0.04135517, -0.04970459]), 'Test MSE': array([-0.00540002, -0.00261123, -0.00435746]), 'AIC': array([-1857.24431515, -2117.36077956, -1934.04020568]), 'BIC': array([-1833.96111723, -2094.07758164, -1910.75700776])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.00682048, -0.40360358, -0.79964034]), 'Test RMSE': array([-0.06982016, -0.0537361 , -0.07003421]), 'Test MAE': array([-0.04833006, -0.04543153, -0.05329532]), 'Test MSE': array([-0.00487485, -0.00288757, -0.00490479]), 'AIC': array([-1893.87206362, -2081.34787623, -1891.68030278]), 'BIC': array([-1870.5888657 , -2058.06467832, -1868.39710486])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=20))]), 'Best Parameters': {'knn_regressor__n_neighbors': 20}, 'Test R2': array([-0.08201204, -0.40544317, -0.69187208]), 'Test RMSE': array([-0.07287574, -0.0537713 , -0.06790491]), 'Test MAE': array([-0.04976206, -0.04427064, -0.05095772]), 'Test MSE': array([-0.00531087, -0.00289135, -0.00461108]), 'AIC': array([-1863.20358001, -2080.8789818 , -1913.78722502]), 'BIC': array([-1839.92038209, -2057.59578388, -1890.5040271 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=4,
                                       min_samples_split=10))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 10, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.06818083, -0.42158151, -0.66250912]), 'Test RMSE': array([-0.07240847, -0.05407914, -0.06731307]), 'Test MAE': array([-0.05178993, -0.04450921, -0.05124914]), 'Test MSE': array([-0.00524299, -0.00292455, -0.00453105]), 'AIC': array([-1867.80934433, -2076.79158259, -1920.05497336]), 'BIC': array([-1844.52614641, -2053.50838467, -1896.77177545])}"
"measuring CO,measuring NO2,measuring O3 1,measuring O3 2,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.50351648, -0.54811861, -0.87102695]), 'Test RMSE': array([-0.08590552, -0.05643468, -0.07140974]), 'Test MAE': array([-0.06241972, -0.04600176, -0.05601573]), 'Test MSE': array([-0.00737976, -0.00318487, -0.00509935]), 'AIC': array([-1745.42717094, -2046.26477802, -1877.75388246]), 'BIC': array([-1722.14397303, -2022.9815801 , -1854.47068454])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.02760573, -0.30706214, -0.74739603]), 'Test RMSE': array([-0.07101993, -0.05185517, -0.06901017]), 'Test MAE': array([-0.04942482, -0.0435117 , -0.05204392]), 'Test MSE': array([-0.00504383, -0.00268896, -0.0047624 ]), 'AIC': array([-1881.67306533, -2106.85929001, -1902.22703365]), 'BIC': array([-1858.38986741, -2083.57609209, -1878.94383573])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=13))]), 'Best Parameters': {'knn_regressor__n_neighbors': 13}, 'Test R2': array([-0.24596444, -0.47498321, -0.82383837]), 'Test RMSE': array([-0.07820235, -0.05508552, -0.07050348]), 'Test MAE': array([-0.05430034, -0.04515609, -0.05178494]), 'Test MSE': array([-0.00611561, -0.00303441, -0.00497074]), 'AIC': array([-1812.69422705, -2063.58975421, -1886.89869771]), 'BIC': array([-1789.41102913, -2040.30655629, -1863.6154998 ])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 1, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.29574212, -0.46474155, -0.77022432]), 'Test RMSE': array([-0.07974918, -0.05489394, -0.06945948]), 'Test MAE': array([-0.05755552, -0.04468542, -0.05161331]), 'Test MSE': array([-0.00635993, -0.00301334, -0.00482462]), 'AIC': array([-1798.67003733, -2066.08422491, -1897.58034483]), 'BIC': array([-1775.38683941, -2042.80102699, -1874.29714692])}"
"measuring CO,measuring NO2,measuring O3 1,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200, 50),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200, 50)}, 'Test R2': array([-0.18792577, -0.33042249, -1.20251914]), 'Test RMSE': array([-0.07635924, -0.0523165 , -0.07747779]), 'Test MAE': array([-0.05170842, -0.04093912, -0.05955915]), 'Test MSE': array([-0.00583073, -0.00273702, -0.00600281]), 'AIC': array([-1829.77123663, -2100.51747133, -1819.35895679]), 'BIC': array([-1806.48803871, -2077.23427341, -1796.07575887])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([ 0.00700631, -0.4740444 , -1.03159357]), 'Test RMSE': array([-0.06981363, -0.05506799, -0.07441077]), 'Test MAE': array([-0.04747764, -0.04656656, -0.05800851]), 'Test MSE': array([-0.00487394, -0.00303248, -0.00553696]), 'AIC': array([-1893.93905189, -2063.81768833, -1848.27865286]), 'BIC': array([-1870.65585397, -2040.53449041, -1824.99545494])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.07650382, -0.2949203 , -0.81767747]), 'Test RMSE': array([-0.07269001, -0.05161375, -0.0703843 ]), 'Test MAE': array([-0.04930456, -0.042331  , -0.05252815]), 'Test MSE': array([-0.00528384, -0.00266398, -0.00495395]), 'AIC': array([-1865.03071094, -2110.20044308, -1888.11006445]), 'BIC': array([-1841.74751302, -2086.91724516, -1864.82686654])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(max_depth=10, min_samples_leaf=2))]), 'Best Parameters': {'random_forest_regressor__max_depth': 10, 'random_forest_regressor__min_samples_leaf': 2, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 100}, 'Test R2': array([-0.03835742, -0.22973796, -0.83344934]), 'Test RMSE': array([-0.0713905 , -0.05029794, -0.070689  ]), 'Test MAE': array([-0.04924701, -0.04106502, -0.05344832]), 'Test MSE': array([-0.0050966 , -0.00252988, -0.00499694]), 'AIC': array([-1877.94682209, -2128.69044335, -1885.01712035]), 'BIC': array([-1854.66362418, -2105.40724544, -1861.73392243])}"
"measuring CO,measuring NO2,measuring O3 2,measuring PM10,temperature,","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('mlp_regressor',
                 MLPRegressor(alpha=0.1, hidden_layer_sizes=(200,),
                              max_iter=1000, random_state=42,
                              solver='lbfgs'))]), 'Best Parameters': {'mlp_regressor__alpha': 0.1, 'mlp_regressor__hidden_layer_sizes': (200,)}, 'Test R2': array([-0.29277884, -0.65396398, -1.42468775]), 'Test RMSE': array([-0.07965794, -0.05833201, -0.08129153]), 'Test MAE': array([-0.05823978, -0.04643824, -0.06220906]), 'Test MSE': array([-0.00634539, -0.00340262, -0.00660831]), 'AIC': array([-1799.48969966, -2022.58865417, -1784.9548043 ]), 'BIC': array([-1776.20650174, -1999.30545625, -1761.67160638])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('linear_regressor', LinearRegression())]), 'Best Parameters': {}, 'Test R2': array([-0.08789654, -0.30893265, -0.88072129]), 'Test RMSE': array([-0.07307364, -0.05189226, -0.07159449]), 'Test MAE': array([-0.05215083, -0.04324562, -0.05487052]), 'Test MSE': array([-0.00533976, -0.00269281, -0.00512577]), 'AIC': array([-1861.26187957, -2106.34733021, -1875.90376856]), 'BIC': array([-1837.97868166, -2083.06413229, -1852.62057064])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('knn_regressor', KNeighborsRegressor(n_neighbors=17))]), 'Best Parameters': {'knn_regressor__n_neighbors': 17}, 'Test R2': array([-0.23360541, -0.62976101, -1.01747077]), 'Test RMSE': array([-0.07781353, -0.05790364, -0.07415169]), 'Test MAE': array([-0.05307572, -0.0468049 , -0.05416608]), 'Test MSE': array([-0.00605494, -0.00335283, -0.00549847]), 'AIC': array([-1816.26304872, -2027.86608645, -1850.77601208]), 'BIC': array([-1792.9798508 , -2004.58288853, -1827.49281416])}","{'Best Model': Pipeline(steps=[('scaler', StandardScaler()),
                ('random_forest_regressor',
                 RandomForestRegressor(min_samples_leaf=4, n_estimators=150))]), 'Best Parameters': {'random_forest_regressor__max_depth': None, 'random_forest_regressor__min_samples_leaf': 4, 'random_forest_regressor__min_samples_split': 2, 'random_forest_regressor__n_estimators': 150}, 'Test R2': array([-0.11364088, -0.49541601, -0.90250924]), 'Test RMSE': array([-0.07393321, -0.05546576, -0.07200801]), 'Test MAE': array([-0.05156994, -0.04439477, -0.05371979]), 'Test MSE': array([-0.00546612, -0.00307645, -0.00518515]), 'AIC': array([-1852.88873596, -2058.66445171, -1871.7802167 ]), 'BIC': array([-1829.60553804, -2035.38125379, -1848.49701878])}"
